Customer_ID,Name,Gender,Address,Nationality,Account_Type,Age,Education,Employment,Salary,Employer_Stability,Customer_Loyalty,Balance,Residential_Status,Service_Level
193,Beth Thornton,Female,1631 Michael Road Suite 478,239,Current Account,60 +,Highschool and below,Student,886,Stable,8,2333,Rented,0.0
194,Jeffrey Castillo,Male,4397 Miller Road Apt. 290,193,Savings Account,36 - 59,Highschool and below,Permanent,24001,Unstable,3,2333,Rented,0.0
195,Debra Hardy,Female,98871 Sandra Shoals,239,Current Account,36 - 59,Tertiary and above,Student,886,Unstable,4,179487,Rented,0.0
196,Robert Hayes,Male,4883 Nicholson Lodge,145,Current Account,18 - 35,Tertiary and above,Permanent,24001,Unstable,10,2333,Owned,2.0
197,Bruce Williams,Male,1281 Jones Spring Suite 491,145,Current Account,36 - 59,Tertiary and above,Student,4627,Stable,6,2789,Owned,1.0
198,William Mills,Female,776 Lopez Ways Apt. 762,239,Current Account,60 +,Highschool and below,Student,4627,Unstable,5,179487,Owned,0.0
199,Matthew Schmidt,Female,570 Felicia Ferry,156,Current Account,60 +,Highschool and below,Student,4627,Unstable,9,2789,Owned,1.0
200,John Cox,Male,66742 Natalie Road,239,Current Account,36 - 59,Highschool and below,Student,24001,Unstable,7,179487,Rented,1.0
201,Julian Clark,Female,2928 Torres Cove Apt. 882,156,Savings Account,60 +,Highschool and below,Student,4627,Unstable,4,179487,Owned,0.0
202,Tiffany Guerrero,Female,747 Kim Trail Apt. 452,239,Savings Account,60 +,Tertiary and above,Student,886,Stable,3,2333,Rented,0.0
203,Tamara Jordan,Male,61804 Rebecca Point Suite 740,239,Current Account,18 - 35,Tertiary and above,Contract,24001,Stable,7,179487,Owned,2.0
204,Jennifer Hall,Female,416 Stephen Branch,193,Current Account,60 +,Tertiary and above,Student,886,Unstable,7,2789,Owned,0.0
205,Sara Copeland,Male,42404 Lee Parkways,239,Savings Account,60 +,Highschool and below,Permanent,4627,Unstable,6,179487,Owned,1.0
206,Drew Johnson,Male,9681 Karla Points Suite 569,222,Savings Account,60 +,Highschool and below,Student,24001,Stable,5,2333,Owned,0.0
207,Natalie Ingram,Male,900 Kimberly Road,44,Savings Account,36 - 59,Tertiary and above,Student,24001,Unstable,9,2333,Owned,1.0
208,Gabrielle Hernandez,Male,0812 Shane Creek Apt. 587,239,Savings Account,18 - 35,Tertiary and above,Permanent,24001,Unstable,5,2333,Rented,1.0
209,Hunter Bowers,Female,77900 Nancy Knoll Suite 528,28,Current Account,18 - 35,Highschool and below,Permanent,24001,Unstable,7,2333,Rented,1.0
210,Joshua Harris,Female,887 Troy Ville,222,Savings Account,18 - 35,Tertiary and above,Student,24001,Stable,4,2333,Owned,0.0
211,April King,Female,566 Dana Shoals Apt. 049,239,Current Account,60 +,Highschool and below,Contract,24001,Stable,5,2789,Owned,0.0
212,Sharon Steele,Female,57573 Anderson Wells,44,Current Account,18 - 35,Tertiary and above,Permanent,886,Stable,8,179487,Owned,2.0
213,Robin Ruiz,Male,368 Riley Rapids,239,Current Account,60 +,Tertiary and above,Student,24001,Stable,4,2789,Rented,0.0
214,Gary Cummings,Male,9314 Madison Locks Apt. 483,239,Savings Account,60 +,Tertiary and above,Contract,4627,Stable,2,2333,Owned,0.0
215,Terry Hall,Male,65012 Williams Village Apt. 524,239,Current Account,18 - 35,Highschool and below,Contract,24001,Stable,7,179487,Owned,2.0
216,Shannon Valentine,Male,25878 Hutchinson Islands,28,Current Account,60 +,Highschool and below,Contract,4627,Unstable,1,2333,Rented,0.0
217,Pamela Ramirez,Male,1517 Joshua Manors Suite 312,223,Current Account,36 - 59,Tertiary and above,Contract,4627,Stable,9,179487,Rented,2.0
218,Carlos Smith,Male,54719 Angela Crossing Apt. 554,44,Current Account,18 - 35,Tertiary and above,Contract,4627,Unstable,8,2333,Rented,1.0
219,Cynthia Keith,Female,9318 West Brook Apt. 389,239,Savings Account,60 +,Tertiary and above,Permanent,4627,Unstable,7,179487,Rented,1.0
220,Joseph Bush,Female,8755 Campbell Villages Suite 696,44,Savings Account,36 - 59,Highschool and below,Contract,4627,Unstable,10,2333,Owned,1.0
221,Brandon Greer,Male,270 Allen Stream,156,Savings Account,60 +,Highschool and below,Student,4627,Stable,6,2333,Rented,0.0
222,Amanda Estes,Male,06982 Troy Tunnel,239,Savings Account,60 +,Highschool and below,Student,886,Unstable,5,2333,Owned,0.0
223,Jeffrey Sanchez,Female,782 Jones Flats Apt. 888,239,Current Account,18 - 35,Tertiary and above,Student,24001,Stable,2,179487,Owned,0.0
224,James Hicks,Male,6626 Johnson Motorway,239,Current Account,60 +,Tertiary and above,Contract,886,Stable,1,2789,Owned,0.0
225,Heather Lindsey,Female,2523 Christopher Junction,239,Savings Account,60 +,Tertiary and above,Contract,24001,Stable,3,179487,Owned,0.0
226,Tammy Price,Female,67966 Rhodes Parkways Apt. 019,28,Current Account,18 - 35,Tertiary and above,Permanent,4627,Stable,5,2333,Rented,1.0
227,Dale Jackson,Male,39596 Samantha Plains,44,Savings Account,18 - 35,Highschool and below,Student,24001,Unstable,5,2789,Rented,0.0
228,Cristian Rodriguez,Male,0662 Figueroa Summit Apt. 988,239,Savings Account,18 - 35,Highschool and below,Contract,4627,Stable,7,2789,Owned,1.0
229,Robert Price,Male,5657 Hurley Tunnel,156,Savings Account,36 - 59,Tertiary and above,Permanent,24001,Stable,4,2789,Owned,1.0
230,Matthew Gomez,Male,35622 Kathy Route,28,Current Account,18 - 35,Tertiary and above,Student,886,Stable,4,2333,Rented,0.0
231,Jeffrey Walker,Female,13354 Lopez Drive Suite 370,156,Current Account,18 - 35,Highschool and below,Contract,886,Stable,8,2789,Owned,1.0
232,Andrew Sullivan,Male,1568 Wagner Square,222,Current Account,36 - 59,Tertiary and above,Contract,24001,Unstable,8,2789,Owned,1.0
233,Cody Fitzgerald,Male,5126 Harrison Island,239,Current Account,36 - 59,Highschool and below,Permanent,886,Unstable,7,179487,Owned,1.0
234,Jennifer Guerrero,Female,08996 Thomas Mall,193,Savings Account,18 - 35,Tertiary and above,Contract,886,Stable,8,2789,Owned,1.0
235,Katelyn Butler,Male,5791 Armstrong Rapids Suite 150,239,Savings Account,18 - 35,Tertiary and above,Permanent,886,Stable,5,179487,Owned,1.0
236,Jacob Roberts,Female,8059 Ward Lock,222,Current Account,18 - 35,Highschool and below,Student,4627,Unstable,0,2789,Owned,0.0
237,Brian Vargas,Female,0471 Padilla Prairie Suite 785,193,Current Account,60 +,Tertiary and above,Student,4627,Stable,6,2789,Owned,0.0
238,Elaine Johnson,Male,45139 Lauren Turnpike,222,Savings Account,18 - 35,Tertiary and above,Contract,886,Unstable,4,2333,Rented,0.0
239,Terry York,Female,3588 Patrick Mission,222,Savings Account,60 +,Highschool and below,Student,886,Unstable,6,179487,Owned,0.0
240,Kyle Arroyo,Male,956 Chad Hollow,28,Savings Account,18 - 35,Tertiary and above,Permanent,24001,Stable,4,179487,Rented,1.0
241,Amy Christensen,Female,077 Stone Mews,239,Savings Account,18 - 35,Highschool and below,Student,24001,Stable,5,2333,Rented,0.0
242,Austin Hansen,Female,522 Glenn Unions,222,Savings Account,18 - 35,Highschool and below,Contract,886,Stable,1,2333,Owned,0.0
243,Jeffrey Taylor,Female,41018 Johnson Place Suite 780,239,Savings Account,60 +,Tertiary and above,Permanent,886,Stable,10,2789,Rented,1.0
244,Samantha Mccoy,Female,3352 Klein Isle,223,Current Account,18 - 35,Tertiary and above,Permanent,886,Unstable,8,2333,Rented,1.0
245,Jacob Smith,Male,43690 Jared Plains Apt. 382,239,Savings Account,60 +,Tertiary and above,Student,24001,Unstable,9,179487,Owned,1.0
246,Karen Murray,Male,2392 Matthew Rapid,239,Savings Account,36 - 59,Highschool and below,Contract,4627,Unstable,6,2789,Rented,0.0
247,Calvin Levine,Male,701 Clark Spring,239,Savings Account,60 +,Highschool and below,Permanent,24001,Unstable,3,2333,Rented,0.0
248,Todd Black,Female,976 Charles Loaf Suite 272,145,Current Account,60 +,Tertiary and above,Permanent,886,Stable,9,179487,Rented,1.0
249,Laura Wallace MD,Male,757 Campbell Isle Suite 363,28,Savings Account,60 +,Tertiary and above,Contract,4627,Stable,8,2789,Owned,1.0
250,Melody Collins,Male,706 Molina Point,44,Savings Account,18 - 35,Highschool and below,Contract,886,Stable,4,2333,Owned,0.0
251,Emily Neal,Male,71801 Spencer Motorway Suite 839,239,Current Account,60 +,Highschool and below,Contract,4627,Stable,2,2789,Rented,0.0
252,Michael Hurst,Female,252 Douglas Plains,193,Savings Account,36 - 59,Highschool and below,Student,886,Unstable,2,2333,Rented,0.0
253,Michael Ferguson,Female,66521 Andrea Motorway Suite 289,28,Current Account,18 - 35,Tertiary and above,Permanent,4627,Stable,4,2789,Owned,1.0
254,Angela Shannon,Female,873 Hoffman Fall Apt. 348,239,Current Account,60 +,Highschool and below,Permanent,24001,Unstable,7,2789,Owned,1.0
255,Brian Young,Male,4425 Campbell Plaza Apt. 553,239,Current Account,60 +,Tertiary and above,Contract,886,Stable,9,2333,Rented,1.0
256,Miguel Jackson,Male,57059 Perkins Bypass,156,Savings Account,60 +,Tertiary and above,Student,24001,Unstable,2,2333,Owned,0.0
257,Laurie Church,Female,8746 Turner Springs,145,Savings Account,60 +,Highschool and below,Contract,24001,Stable,1,2333,Rented,0.0
258,Michael Odonnell,Male,648 Stephanie Knoll,145,Current Account,36 - 59,Highschool and below,Student,4627,Unstable,8,179487,Rented,1.0
259,Richard Jackson,Female,04139 Mitchell Spur,99,Savings Account,18 - 35,Tertiary and above,Contract,886,Unstable,1,179487,Owned,0.0
260,Amanda Smith MD,Female,0398 Roman Crest Suite 363,99,Savings Account,60 +,Highschool and below,Student,886,Stable,3,2789,Owned,0.0
261,Crystal Davis,Female,221 Rice Lodge Apt. 143,239,Savings Account,60 +,Tertiary and above,Contract,886,Stable,6,2333,Owned,0.0
262,Janice Patterson,Female,33290 Jacqueline Station,193,Savings Account,18 - 35,Tertiary and above,Student,886,Unstable,4,2333,Owned,0.0
263,Victoria Mckinney PhD,Male,68000 Fisher Square,222,Savings Account,60 +,Tertiary and above,Contract,24001,Stable,7,2333,Rented,1.0
264,Jose Sanchez,Male,8360 Hunt Lodge,223,Savings Account,36 - 59,Tertiary and above,Student,886,Unstable,1,2333,Owned,0.0
265,Traci Mclaughlin,Female,426 Richard Extension Suite 722,239,Current Account,36 - 59,Tertiary and above,Student,4627,Unstable,6,2789,Rented,0.0
266,Joanna Richard,Female,0017 Mendez Forks,239,Savings Account,60 +,Tertiary and above,Contract,4627,Stable,3,179487,Owned,0.0
267,Carrie Freeman,Female,12014 Dixon Ridge,44,Savings Account,36 - 59,Tertiary and above,Student,886,Stable,1,179487,Rented,0.0
268,James Villarreal,Male,847 Gregory Mount Apt. 519,99,Current Account,36 - 59,Tertiary and above,Permanent,24001,Unstable,0,2789,Owned,0.0
269,Ariel Wright,Female,651 Traci Ports,193,Savings Account,36 - 59,Tertiary and above,Permanent,886,Unstable,7,179487,Owned,1.0
270,Guy Nguyen,Male,52953 Davis Landing,223,Savings Account,36 - 59,Tertiary and above,Student,4627,Stable,5,179487,Rented,0.0
271,Michael Willis,Male,99973 Tony Court Suite 643,193,Savings Account,18 - 35,Tertiary and above,Permanent,4627,Stable,7,2333,Owned,1.0
272,Justin Hughes,Male,03445 Nancy Via Suite 410,145,Savings Account,36 - 59,Highschool and below,Permanent,24001,Unstable,3,2333,Owned,0.0
273,Carly Thomas,Female,72832 Katrina Village,239,Current Account,36 - 59,Highschool and below,Contract,886,Unstable,2,2333,Rented,0.0
274,Alexander Williams,Female,6460 Valencia Mill,239,Current Account,36 - 59,Tertiary and above,Student,4627,Stable,6,2333,Rented,0.0
275,Barry Campbell,Female,2984 Steven Mall Suite 166,99,Savings Account,18 - 35,Highschool and below,Contract,4627,Unstable,0,2333,Owned,0.0
276,Stephanie Henderson,Male,00651 Justin Ways,239,Savings Account,18 - 35,Tertiary and above,Contract,24001,Unstable,5,2789,Rented,1.0
277,Andrew Taylor,Female,537 Ross Fields Apt. 580,99,Savings Account,60 +,Tertiary and above,Permanent,24001,Stable,9,2333,Owned,2.0
278,Jonathan Wall,Female,7946 Valerie Manors,28,Current Account,36 - 59,Highschool and below,Permanent,886,Stable,2,179487,Owned,0.0
279,Elijah Mason,Male,2555 Thomas Union Apt. 472,239,Savings Account,18 - 35,Tertiary and above,Permanent,4627,Unstable,8,2789,Owned,2.0
280,Alexandra Gutierrez,Male,48463 Gomez Falls,239,Savings Account,18 - 35,Tertiary and above,Permanent,24001,Unstable,3,2333,Rented,0.0
281,Joseph Hernandez,Male,5029 Parker Crest Suite 947,99,Savings Account,36 - 59,Tertiary and above,Contract,4627,Unstable,4,2333,Owned,0.0
282,James Jacobs,Female,5448 Carpenter Meadow,239,Current Account,60 +,Highschool and below,Contract,4627,Unstable,1,2789,Rented,0.0
283,Lisa Meadows,Male,979 Thomas Underpass,222,Current Account,60 +,Tertiary and above,Contract,886,Stable,10,2789,Rented,1.0
284,Heather Price,Female,54748 Moore Turnpike,222,Savings Account,60 +,Tertiary and above,Permanent,24001,Stable,1,2789,Owned,0.0
285,Brandon Herman,Female,532 Mclaughlin Trail Apt. 576,222,Current Account,60 +,Tertiary and above,Contract,4627,Stable,6,179487,Owned,1.0
286,Luis Townsend,Male,097 Serrano Stream,239,Current Account,60 +,Tertiary and above,Student,4627,Stable,0,2789,Rented,0.0
287,Ryan Harris PhD,Male,5552 Ryan Manor,99,Savings Account,36 - 59,Tertiary and above,Student,4627,Stable,0,2789,Owned,0.0
288,Tiffany Owens,Female,7285 Munoz Summit,239,Current Account,60 +,Tertiary and above,Student,4627,Stable,8,179487,Owned,1.0
289,Linda Johnson,Male,583 Manning Flats Apt. 525,222,Current Account,60 +,Tertiary and above,Permanent,24001,Stable,0,179487,Rented,0.0
290,Brandon Bernard,Male,8036 Stewart Ville,99,Current Account,18 - 35,Tertiary and above,Permanent,886,Stable,10,179487,Owned,2.0
291,Joseph Rodriguez,Female,176 Campos Track,223,Savings Account,18 - 35,Highschool and below,Contract,886,Unstable,2,2333,Rented,0.0
292,Gary Palmer,Male,9115 Kim Creek,239,Current Account,60 +,Tertiary and above,Contract,886,Stable,7,2789,Owned,1.0
293,Dr. Beverly Mcclure,Male,679 Nathaniel Union,239,Savings Account,18 - 35,Highschool and below,Contract,886,Stable,1,179487,Owned,0.0
294,Jeremy Leonard,Female,5651 Amanda Station Apt. 249,239,Savings Account,60 +,Tertiary and above,Student,886,Stable,5,179487,Owned,0.0
295,Gregory Baker,Male,478 Jenkins Valleys Apt. 678,239,Current Account,18 - 35,Tertiary and above,Permanent,886,Stable,1,2789,Owned,0.0
296,Christopher Green,Female,035 Chavez Hills,222,Current Account,36 - 59,Tertiary and above,Permanent,886,Stable,5,2333,Rented,0.0
297,Jasmin Davis,Female,958 Ibarra Crossing Suite 018,44,Current Account,60 +,Highschool and below,Student,4627,Stable,3,2333,Owned,0.0
298,Kyle Reynolds,Male,932 Gomez Mill,239,Current Account,60 +,Highschool and below,Contract,24001,Unstable,7,179487,Rented,1.0
299,Mitchell Holland,Male,445 Kendra Expressway,239,Current Account,36 - 59,Tertiary and above,Permanent,24001,Unstable,10,179487,Owned,2.0
300,Joel Smith,Female,6412 Melanie Trail,145,Current Account,18 - 35,Highschool and below,Contract,24001,Unstable,1,2333,Rented,0.0
301,Stephen Reed,Female,50913 Chad Key Apt. 562,223,Savings Account,18 - 35,Tertiary and above,Contract,886,Stable,3,2789,Rented,0.0
302,Gregory Carey,Female,06693 Deborah Vista,239,Current Account,36 - 59,Tertiary and above,Contract,24001,Stable,7,179487,Owned,2.0
303,Stephanie Rogers,Female,00431 Burke Meadows,156,Savings Account,36 - 59,Highschool and below,Permanent,24001,Stable,10,2789,Rented,2.0
304,Manuel Horton,Female,922 Marquez Springs Suite 509,239,Savings Account,18 - 35,Highschool and below,Permanent,4627,Unstable,6,2333,Owned,1.0
305,Jose Ramos,Male,34435 Keith Fork,222,Current Account,36 - 59,Tertiary and above,Contract,24001,Stable,5,2789,Rented,1.0
306,Nancy Ramos,Female,4289 Woodard Centers,145,Current Account,60 +,Tertiary and above,Student,4627,Stable,10,2789,Owned,1.0
307,Amanda Wells,Female,241 Madden Road Suite 066,44,Savings Account,18 - 35,Highschool and below,Contract,886,Unstable,5,179487,Rented,0.0
308,Brian Carlson,Female,74921 Torres Garden,223,Savings Account,36 - 59,Highschool and below,Contract,4627,Stable,5,2333,Owned,0.0
309,Nicholas Webster,Male,974 Hamilton Shoal,193,Savings Account,36 - 59,Tertiary and above,Permanent,886,Stable,1,2333,Rented,0.0
310,Blake Ferguson,Male,556 Bryan Motorway,223,Current Account,36 - 59,Highschool and below,Contract,886,Unstable,1,2789,Owned,0.0
311,Carly Jones,Male,767 Robinson Place,239,Current Account,18 - 35,Tertiary and above,Contract,886,Unstable,2,179487,Rented,0.0
312,Lisa Smith,Male,2804 Debra Mission Suite 718,223,Savings Account,36 - 59,Tertiary and above,Contract,4627,Unstable,1,179487,Rented,0.0
313,Bradley West,Male,518 Angela Turnpike Suite 653,28,Current Account,60 +,Highschool and below,Permanent,886,Stable,7,2789,Owned,1.0
314,Frank Bishop,Male,37646 Megan Ramp,223,Savings Account,60 +,Highschool and below,Student,886,Unstable,3,179487,Owned,0.0
315,Anita Patterson,Male,10859 Megan Skyway Suite 392,239,Savings Account,36 - 59,Highschool and below,Permanent,24001,Unstable,2,179487,Owned,0.0
316,Christina Tate,Male,498 Hudson Haven,222,Current Account,36 - 59,Highschool and below,Permanent,24001,Stable,4,2333,Owned,0.0
317,Janice Hart,Female,02761 Ashlee Spring,44,Savings Account,18 - 35,Highschool and below,Contract,886,Unstable,7,179487,Owned,1.0
318,Ian Salinas,Male,9730 Valenzuela Isle Apt. 000,239,Savings Account,18 - 35,Tertiary and above,Permanent,886,Stable,2,2789,Owned,0.0
319,Jenna White,Male,7268 Thompson Grove,193,Current Account,60 +,Highschool and below,Permanent,4627,Unstable,4,179487,Owned,0.0
320,Shawn Clark,Male,383 Molina Stream,239,Current Account,18 - 35,Tertiary and above,Permanent,886,Unstable,7,2789,Owned,1.0
321,Erica Thomas,Female,8825 Joshua Prairie,239,Current Account,36 - 59,Tertiary and above,Permanent,24001,Stable,4,2789,Owned,1.0
322,Erica Riley,Male,340 Garcia Forges,239,Savings Account,36 - 59,Highschool and below,Permanent,24001,Stable,10,179487,Rented,2.0
323,Brian Ross,Female,745 Wood Lake Suite 916,239,Savings Account,36 - 59,Highschool and below,Student,886,Stable,8,2789,Owned,1.0
324,Daniel Sanchez,Male,2414 Roberts Cove Suite 116,239,Current Account,36 - 59,Highschool and below,Contract,886,Unstable,5,2789,Owned,0.0
325,Dr. Robin Kaufman,Male,462 Morales Roads,193,Savings Account,60 +,Tertiary and above,Permanent,4627,Stable,7,2789,Owned,1.0
326,Kelly Burgess,Male,10304 Mcdonald Ridges Suite 767,239,Savings Account,60 +,Tertiary and above,Contract,886,Unstable,8,179487,Owned,1.0
327,Heather Miller,Male,64987 Peterson Fork Suite 526,99,Current Account,60 +,Highschool and below,Contract,886,Unstable,3,2789,Rented,0.0
328,Ethan Stewart,Female,462 Robert Ways,239,Savings Account,36 - 59,Tertiary and above,Student,4627,Stable,9,2333,Rented,1.0
329,Darren Thompson,Male,3862 Travis Stream Apt. 784,239,Savings Account,18 - 35,Highschool and below,Student,24001,Stable,6,179487,Owned,1.0
330,Sarah Gardner,Female,97585 Jennifer Meadow,239,Savings Account,36 - 59,Tertiary and above,Student,886,Unstable,0,179487,Owned,0.0
331,Ashley Mcmillan,Female,81587 Patricia Mission Suite 423,193,Savings Account,18 - 35,Tertiary and above,Contract,886,Unstable,0,2333,Owned,0.0
332,Brenda Robertson,Male,5001 Baker Bypass,239,Current Account,36 - 59,Tertiary and above,Permanent,886,Stable,2,179487,Rented,0.0
333,Edward Wagner,Female,8873 Coleman Drive,239,Current Account,60 +,Tertiary and above,Permanent,886,Unstable,9,2789,Rented,1.0
334,Cheryl Huang,Female,405 Brandt Roads,239,Current Account,36 - 59,Highschool and below,Contract,4627,Unstable,1,179487,Rented,0.0
335,Laurie Simmons,Male,1084 Fernandez Forge,99,Current Account,60 +,Highschool and below,Permanent,886,Stable,10,2789,Owned,1.0
336,Daniel Zuniga,Female,1258 Laura Lakes,28,Current Account,36 - 59,Tertiary and above,Permanent,4627,Stable,2,2333,Owned,0.0
337,Stephen Smith,Female,784 Scott Station,44,Savings Account,36 - 59,Tertiary and above,Permanent,4627,Stable,4,2333,Rented,0.0
338,Christopher Hanson,Female,139 Michelle Station,193,Savings Account,18 - 35,Highschool and below,Student,24001,Stable,8,179487,Rented,1.0
339,Ashley Mitchell,Female,623 Cynthia Falls Suite 801,239,Current Account,18 - 35,Tertiary and above,Permanent,886,Stable,9,2789,Rented,2.0
340,Mark Sharp,Female,11845 Garrett Pass Suite 268,239,Current Account,36 - 59,Tertiary and above,Contract,4627,Stable,4,2333,Rented,0.0
341,Carlos Adkins,Female,652 Parker View,222,Current Account,60 +,Tertiary and above,Contract,886,Unstable,8,179487,Owned,1.0
342,Natalie Gordon,Male,5662 Doyle Camp,156,Current Account,60 +,Highschool and below,Student,24001,Unstable,9,179487,Owned,1.0
343,James Berry,Male,595 Wilson Drive Suite 308,156,Current Account,60 +,Highschool and below,Permanent,4627,Stable,10,2789,Owned,2.0
344,Nicole Smith,Male,5465 Herrera Alley Apt. 669,239,Savings Account,36 - 59,Highschool and below,Permanent,4627,Stable,4,2333,Owned,0.0
345,Elizabeth Rodriguez,Female,90637 Meyer Centers Suite 211,99,Current Account,60 +,Tertiary and above,Permanent,4627,Stable,3,2789,Rented,0.0
346,Shannon Clark,Female,15344 Wilson Corners,193,Savings Account,60 +,Highschool and below,Contract,886,Unstable,10,179487,Owned,1.0
347,Michelle Russell,Male,021 Cynthia Port,239,Savings Account,60 +,Highschool and below,Student,886,Unstable,10,2789,Owned,1.0
348,Scott Wright,Male,91596 Charles Row,193,Current Account,60 +,Highschool and below,Contract,24001,Stable,2,2333,Owned,0.0
349,Angela Young,Male,2043 Anderson Village Apt. 756,44,Current Account,18 - 35,Tertiary and above,Contract,886,Stable,8,179487,Rented,1.0
350,Jordan Lee,Female,9159 Erin Viaduct Suite 073,44,Current Account,18 - 35,Tertiary and above,Contract,24001,Stable,9,2333,Owned,2.0
351,Samantha Russell,Male,091 Johnson Trace Suite 385,239,Savings Account,60 +,Tertiary and above,Permanent,4627,Stable,0,179487,Rented,0.0
352,Michael Allen,Male,8563 David Junctions,145,Current Account,60 +,Tertiary and above,Permanent,886,Unstable,9,2789,Rented,1.0
353,Gregory Torres,Male,732 Hodge Lock,145,Savings Account,36 - 59,Tertiary and above,Permanent,24001,Stable,9,2789,Rented,2.0
354,Dennis Gonzalez,Male,22003 Crosby Harbor,44,Current Account,36 - 59,Tertiary and above,Permanent,4627,Stable,6,179487,Rented,1.0
355,Michael Pineda,Male,61172 Navarro Rapid,239,Savings Account,18 - 35,Tertiary and above,Student,4627,Unstable,3,2789,Rented,0.0
356,Rose Walls,Female,153 Rhonda Manor Apt. 630,239,Current Account,60 +,Highschool and below,Contract,24001,Stable,6,2333,Rented,0.0
357,John Thompson,Male,473 Joshua Port,222,Current Account,36 - 59,Highschool and below,Contract,24001,Stable,4,179487,Owned,1.0
358,Larry Rodriguez,Female,4446 David Cliff Suite 326,223,Savings Account,36 - 59,Tertiary and above,Contract,886,Unstable,9,179487,Owned,1.0
359,Randy Hodge,Male,2754 Troy Locks Apt. 626,239,Current Account,60 +,Tertiary and above,Student,886,Stable,7,179487,Rented,0.0
360,Elizabeth Jackson,Male,54446 David Curve Apt. 654,44,Current Account,60 +,Tertiary and above,Permanent,886,Stable,4,2333,Rented,0.0
361,Gina Hoffman,Female,56022 Mallory Field Suite 419,193,Savings Account,60 +,Highschool and below,Student,4627,Stable,2,2333,Owned,0.0
362,Regina Gonzalez,Male,623 Mitchell Lodge,44,Current Account,60 +,Tertiary and above,Permanent,24001,Unstable,2,2333,Rented,0.0
363,Mark Callahan,Female,899 Jacob Locks Suite 677,239,Savings Account,36 - 59,Tertiary and above,Contract,24001,Unstable,1,2789,Rented,0.0
364,Chad Lee,Female,5997 Caitlin Gardens Apt. 416,99,Current Account,36 - 59,Tertiary and above,Permanent,24001,Unstable,8,2789,Rented,1.0
365,Amanda Cox,Female,980 Jamie Drive,239,Current Account,60 +,Highschool and below,Contract,24001,Stable,0,179487,Owned,0.0
366,William Waller,Female,0740 Mccarty Burgs,44,Current Account,36 - 59,Tertiary and above,Student,4627,Stable,6,2789,Rented,0.0
367,Frank Joyce Jr.,Female,423 Kelly Isle,239,Current Account,18 - 35,Tertiary and above,Student,4627,Stable,1,2333,Rented,0.0
368,Jordan Murray,Female,0252 Pittman Tunnel Apt. 675,239,Current Account,60 +,Highschool and below,Student,886,Stable,7,179487,Rented,0.0
369,Jason Holloway,Male,345 Parker Garden Apt. 050,145,Current Account,60 +,Tertiary and above,Permanent,24001,Stable,9,179487,Rented,2.0
370,Kenneth Hall,Male,38568 Wright Via,156,Savings Account,60 +,Tertiary and above,Student,4627,Stable,10,2333,Rented,1.0
371,Pamela Brown,Male,8558 Terry Hill,193,Savings Account,60 +,Tertiary and above,Contract,4627,Stable,10,179487,Owned,2.0
372,Kathleen Navarro,Male,387 Hancock Common,222,Savings Account,18 - 35,Tertiary and above,Student,24001,Unstable,10,2789,Owned,2.0
373,Bryan Curry,Female,67005 Morales Hills,239,Savings Account,36 - 59,Highschool and below,Student,24001,Stable,1,179487,Owned,0.0
374,Jennifer Riddle,Male,317 Heather Ridge Suite 571,222,Savings Account,18 - 35,Highschool and below,Contract,886,Stable,6,179487,Rented,1.0
375,Jasmine Garcia,Male,580 Hudson Via,99,Savings Account,60 +,Highschool and below,Permanent,886,Unstable,1,179487,Rented,0.0
376,Daniel Johnson,Male,4416 Branch Mountains,239,Savings Account,18 - 35,Highschool and below,Permanent,886,Unstable,9,2789,Rented,1.0
377,Matthew Hoffman,Male,12120 Eric Spur,239,Savings Account,18 - 35,Highschool and below,Permanent,886,Unstable,3,2333,Rented,0.0
378,Timothy Matthews,Male,37673 Mitchell Drives Suite 579,44,Savings Account,36 - 59,Tertiary and above,Student,4627,Stable,3,2789,Rented,0.0
379,Derrick Fowler,Male,614 Ashley Trafficway,239,Savings Account,36 - 59,Tertiary and above,Student,4627,Unstable,9,179487,Owned,1.0
380,Jacob Roberts,Male,1009 Crystal Spur,145,Current Account,18 - 35,Highschool and below,Contract,886,Unstable,0,2789,Rented,0.0
381,Mrs. Kristina Roberts,Female,21051 Marsh Summit Apt. 486,44,Current Account,60 +,Tertiary and above,Student,886,Unstable,6,179487,Rented,0.0
382,Angela Garrison,Female,345 William River,239,Current Account,36 - 59,Tertiary and above,Permanent,886,Unstable,3,2789,Owned,0.0
383,Christopher Hendrix,Female,758 Thompson Spurs Suite 870,145,Current Account,60 +,Tertiary and above,Contract,4627,Unstable,1,179487,Rented,0.0
384,Robin Ortiz,Female,8025 Renee Oval,239,Current Account,18 - 35,Tertiary and above,Contract,4627,Unstable,5,179487,Owned,1.0
385,April Young,Male,93091 Welch Forge,145,Current Account,60 +,Tertiary and above,Permanent,886,Unstable,3,179487,Owned,0.0
386,Gary Schmidt,Female,9646 Tran Locks,239,Current Account,60 +,Highschool and below,Contract,886,Stable,2,2333,Rented,0.0
387,Robert Meza,Male,733 Oneal Knoll Apt. 460,239,Savings Account,60 +,Highschool and below,Contract,24001,Stable,8,2789,Rented,1.0
388,Kyle Rodgers,Female,9418 Rios Track Suite 055,239,Current Account,60 +,Tertiary and above,Contract,24001,Stable,4,2333,Owned,0.0
